address,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude,zones
Rua Barão de Camargos ,1.0,415000.0,4.0,56.0,Jardim Atlântico,Belo Horizonte,-19.908389,-43.995281,Pampulha
Rua Luiza Carvalho Torres ,2.0,430000.0,3.0,140.0,Santo Antônio,Belo Horizonte,-19.9508801,-43.944018,Centro-Sul
Rua Muzambinho ,2.0,700000.0,3.0,87.0,Cruzeiro,Belo Horizonte,-19.94661,-43.923608,Centro-Sul
Rua Alvarenga Peixoto ,1.0,648176.0,1.0,39.0,Lourdes,Belo Horizonte,-19.929576,-43.9494157,Centro-Sul
"Rua Henrique Furtado Portugal, 181 ",3.0,760000.0,4.0,130.0,Buritis,Belo Horizonte,-19.9722454,-43.9667316,Oeste
"Rua João Antônio Azeredo, 735 ",6.0,3990000.0,3.0,377.0,Belvedere,Belo Horizonte,-19.9709536,-43.9409204,Centro-Sul
Rua Pium,0.0,1850000.0,4.0,164.0,Sion,Belo Horizonte,-19.9514868,-43.9301243,Centro-Sul
Rua Monte Alegre ,3.0,1600000.0,4.0,462.0,Serra,Belo Horizonte,-19.9366657,-43.9255351,Centro-Sul
Rua Érico Veríssimo ,2.0,470000.0,3.0,139.0,São João Batista,Belo Horizonte,-19.8320775,-43.9115276,Venda Nova
"Rua Tereza Mota Valadares, 193 ",3.0,1400000.0,4.0,240.0,Buritis,Belo Horizonte,-19.9709636,-43.9738009,Oeste
Rua Frutal ,1.0,350000.0,2.0,72.0,Santa Efigênia,Belo Horizonte,-19.9196841,-43.9127335,Leste
"Rua José Hemetério Andrade, 711 ",2.0,500000.0,3.0,90.0,Buritis,Belo Horizonte,-19.9786425,-43.9631117,Oeste
Avenida Álvares Cabral ,2.0,1116090.0,3.0,79.0,Lourdes,Belo Horizonte,-19.9244866,-43.9354151,Centro-Sul
Rua Célia de Sousa ,1.0,420000.0,2.0,90.0,Sagrada Família,Belo Horizonte,-19.9050396,-43.9281248,Leste
"Rua do Ouro, 958 ",2.0,1080000.0,4.0,152.0,Serra,Belo Horizonte,-19.947074,-43.9186245,Centro-Sul
Rua dos Xavantes ,1.0,265000.0,3.0,64.0,Santa Mônica,Belo Horizonte,-19.8292699,-43.9785643,Pampulha
Rua Fernando França Campos ,6.0,2950000.0,5.0,724.0,São Bento,Belo Horizonte,-19.6395182,-43.9076344,Centro-Sul
Rua Engenheiro Zoroastro Torres ,2.0,450000.0,3.0,110.0,Santo Antônio,Belo Horizonte,-19.9501613,-43.9450108,Centro-Sul
Avenida Professor Mário Werneck ,2.0,530000.0,4.0,120.0,Buritis,Belo Horizonte,-19.9758245,-43.9684461,Oeste
Rua Costa Rica ,2.0,1490000.0,5.0,275.0,Sion,Belo Horizonte,-19.9555252,-43.9385936,Centro-Sul
Rua Xapuri ,2.0,798000.0,3.0,88.0,Grajaú,Belo Horizonte,-19.9437549,-43.9704569,Oeste
Rua Ulisses Marcondes Escobar ,3.0,618000.0,4.0,117.0,Buritis,Belo Horizonte,-19.970196,-43.9695053,Oeste
Rua Flórida ,2.0,1200000.0,4.0,162.0,Sion,Belo Horizonte,-19.9489491,-43.9324084,Centro-Sul
Rua Conselheiro Andrade Figueira ,2.0,590000.0,4.0,160.0,Gutierrez,Belo Horizonte,-19.940385,-43.956856,Oeste
Rua Olavo Bilac ,1.0,215000.0,2.0,45.0,Santa Mônica,Belo Horizonte,-19.8327251,-43.9879042,Pampulha
"Rua Níquel, 105 ",4.0,1590000.0,4.0,155.0,Serra,Belo Horizonte,-19.9410888,-43.9171343,Centro-Sul
"Rua dos Aimorés, 2559 ",2.0,1380000.0,3.0,104.0,Santo Agostinho,Belo Horizonte,-19.9245137,-43.9538877,Centro-Sul
Rua Antônio Torres ,1.0,350000.0,3.0,125.0,Sagrada Família,Belo Horizonte,-19.9080039,-43.9240066,Leste
"Rua Santa Catarina, 502 ",1.0,770000.0,1.0,83.0,Lourdes,Belo Horizonte,-19.9232479,-43.9438549,Centro-Sul
Rua Boa Esperança ,1.0,480000.0,3.0,118.0,Carmo,Belo Horizonte,-19.948816,-43.9329524,Centro-Sul
Rua Divinópolis ,3.0,1200000.0,4.0,300.0,Santa Tereza,Belo Horizonte,-19.9152819,-43.9111722,Leste
Rua Porto Carrero ,3.0,798000.0,4.0,240.0,Gutierrez,Belo Horizonte,-19.9435341,-43.9589666,Oeste
"Rua Albita, 639 ",1.0,600000.0,2.0,140.0,Cruzeiro,Belo Horizonte,-19.9428424,-43.9271024,Centro-Sul
Rua Alumínio ,3.0,2592697.0,4.0,227.0,Serra,Belo Horizonte,-19.9390308,-43.9256143,Centro-Sul
Avenida Barbacena ,1.0,610000.0,1.0,55.0,Barro Preto,Belo Horizonte,-19.9262729,-43.9517869,Centro-Sul
Rua José Sanguinete ,1.0,270000.0,3.0,120.0,São João Batista,Belo Horizonte,-19.823625,-43.9589527,Venda Nova
Avenida Carandaí ,3.0,1800000.0,3.0,125.0,Funcionários,Belo Horizonte,-19.9282667,-43.9283209,Centro-Sul
Rua Franklin Figueiredo ,2.0,670000.0,2.0,67.0,Grajaú,Belo Horizonte,-19.6253397,-43.2105444,Oeste
Rua Wenceslau Braz ,1.0,570000.0,3.0,14.0,Copacabana,Belo Horizonte,-19.8307998,-43.9881048,Norte
Rua Via Láctea ,4.0,3500000.0,4.0,380.0,Santa Lúcia,Belo Horizonte,-19.9599038,-43.9467753,Centro-Sul
Rua José Wanderley Lara ,4.0,1590000.0,4.0,290.0,Dona Clara,Belo Horizonte,-19.8602701,-43.9422449,Pampulha
Rua Mário de Andrade Gomes ,1.0,340000.0,2.0,53.0,Sagrada Família,Belo Horizonte,-19.9109591,-43.9187938,Leste
Avenida do Contorno ,4.0,2819000.0,4.0,205.0,Lourdes,Belo Horizonte,-19.9156428,-43.9453796,Centro-Sul
"Rua Três Fazendas, 309 ",6.0,790000.0,4.0,378.0,Betânia,Belo Horizonte,-19.9610322,-43.9826505,Oeste
"Rua Francisco Deslandes, 636 ",3.0,1800000.0,6.0,400.0,Anchieta,Belo Horizonte,-19.9515934,-43.9276908,Centro-Sul
Rua Campestre ,2.0,639000.0,3.0,84.0,Sagrada Família,Belo Horizonte,-19.910294,-43.9229806,Leste
Rua Campestre ,2.0,679000.0,3.0,81.0,Sagrada Família,Belo Horizonte,-19.910294,-43.9229806,Leste
"Rua Zodíaco, 183 ",5.0,1535170.0,4.0,219.0,Santa Lúcia,Belo Horizonte,-19.9688867,-43.9498249,Centro-Sul
"Rua Rádio, 180 ",2.0,515000.0,2.0,64.0,São Lucas,Belo Horizonte,-19.933145,-43.9191379,Centro-Sul
"Rua Felipe dos Santos, 760 ",4.0,2590000.0,4.0,168.0,Lourdes,Belo Horizonte,-19.9342841,-43.9462997,Centro-Sul
Rua Pedra Bonita ,3.0,1850000.0,4.0,243.0,Prado,Belo Horizonte,-19.9323528,-43.9645172,Oeste
"Rua Padre João Crisóstomo, 400 ",3.0,840000.0,4.0,118.0,Coração Eucarístico,Belo Horizonte,-19.9228494,-43.9885388,Noroeste
Rua Sagitário ,4.0,1980000.0,4.0,340.0,Santa Lúcia,Belo Horizonte,-19.9622389,-43.950707,Centro-Sul
"Rua Palmares, 30 ",4.0,950000.0,5.0,272.0,Santa Lúcia,Belo Horizonte,-19.9684166,-43.9449504,Centro-Sul
Rua Augusto Moreira ,1.0,380000.0,4.0,140.0,Jardim Atlântico,Belo Horizonte,-19.8445112,-43.9813741,Pampulha
"Rua Professora Bartira Mourão, 587 ",2.0,455000.0,3.0,70.0,Buritis,Belo Horizonte,-19.9691439,-43.9679544,Oeste
"Rua Raul Pompéia, 190 ",2.0,960000.0,2.0,86.0,São Pedro,Belo Horizonte,-19.9442016,-43.9377803,Centro-Sul
Rua Maranguape ,2.0,430000.0,3.0,110.0,Prado,Belo Horizonte,-19.9273633,-43.9693562,Oeste
Rua Grão Pará ,3.0,1350000.0,4.0,125.0,Santa Efigênia,Belo Horizonte,-19.9220194,-43.9214366,Leste
Rua Elísio de Brito ,0.0,1250000.0,3.0,427.0,Boa Vista,Belo Horizonte,-19.8961532,-43.906395,Leste
Rua Terezinha Lopes de Azevedo ,1.0,170000.0,2.0,60.0,Planalto,Belo Horizonte,-19.8333493,-43.9413883,Norte
Rua Santo Antônio ,1.0,300000.0,3.0,75.0,São João Batista,Belo Horizonte,-19.8282851,-44.00698,Venda Nova
"Rua Maria Madalena Esteves, 206 ",1.0,250000.0,2.0,50.0,Minaslândia,Belo Horizonte,-19.8524657,-43.932298,Norte
"Rua das Oficinas, 774 ",2.0,542240.0,3.0,85.0,Esplanada,Belo Horizonte,-19.9058217,-43.9054698,Leste
Avenida Presidente Tancredo Neves ,2.0,985679.0,3.0,120.0,Castelo,Belo Horizonte,-19.9043738,-43.9876431,Pampulha
"Rua Juvenal Melo Senra, 407 ",2.0,910000.0,3.0,93.0,Belvedere,Belo Horizonte,-19.9726191,-43.9383825,Centro-Sul
Rua Iracema Souza Pinto ,4.0,890000.0,4.0,354.0,Planalto,Belo Horizonte,-19.836889,-43.9493703,Norte
"Rua Silvério Ribeiro, 135 ",3.0,848000.0,3.0,204.0,Dona Clara,Belo Horizonte,-19.8586444,-43.9490125,Pampulha
"Rua Malva, 12 ",2.0,650000.0,3.0,187.0,Havaí,Belo Horizonte,-19.9535723,-43.9744212,Oeste
Rua dos Goitacazes ,0.0,800000.0,4.0,200.0,Centro,Belo Horizonte,-19.9222332,-43.9417274,Centro-Sul
Rua Santa Marta ,2.0,320000.0,3.0,63.0,Sagrada Família,Belo Horizonte,-19.9094089,-43.9213537,Leste
Rua Itajubá ,1.0,385000.0,3.0,104.0,Sagrada Família,Belo Horizonte,-19.9111658,-43.9295436,Leste
Rua Tomaz Gonzaga ,4.0,2499000.0,4.0,202.0,Lourdes,Belo Horizonte,-19.9329322,-43.9411068,Centro-Sul
Rua Ametista ,1.0,390000.0,2.0,65.0,Prado,Belo Horizonte,-19.9239225,-43.960094,Oeste
"Rua Desembargador Jorge Fontana, 560 ",2.0,1200000.0,4.0,165.0,Belvedere,Belo Horizonte,-19.9742039,-43.9395163,Centro-Sul
"Rua Campanha, 178 ",3.0,1770000.0,4.0,320.0,Carmo,Belo Horizonte,-19.94255,-43.9326357,Centro-Sul
Rua São Roque ,2.0,570000.0,3.0,122.0,Sagrada Família,Belo Horizonte,-19.898824,-43.9193503,Leste
"Rua Virgílio José Batista, 71 ",2.0,500000.0,3.0,85.0,Estoril,Belo Horizonte,-19.9583817,-43.966386,Oeste
Rua Alagoas ,2.0,975000.0,2.0,104.0,Savassi,Belo Horizonte,-19.9314695,-43.9350021,Centro-Sul
"Rua Adolfo Pereira, 119 ",3.0,1700000.0,4.0,200.0,Anchieta,Belo Horizonte,-19.9490607,-43.921827,Centro-Sul
Rua Itajubá ,2.0,350000.0,2.0,54.0,Sagrada Família,Belo Horizonte,-19.9111658,-43.9295436,Leste
"Rua Benjamim Flores, 263 ",2.0,720000.0,3.0,100.0,Santo Antônio,Belo Horizonte,-19.9485881,-43.9443883,Centro-Sul
Rua República do Peru ,2.0,490000.0,4.0,214.0,Maria Virgínia,Belo Horizonte,-19.8676957,-43.9329087,Nordeste
Rua Varginha ,1.0,399000.0,3.0,66.0,Colégio Batista,Belo Horizonte,-19.9138789,-43.9371921,Leste
Rua José Mourão ,2.0,649000.0,3.0,106.0,Fernão Dias,Belo Horizonte,-19.8725382,-43.915358,Nordeste
"Rua Jornalista Jair Silva, 54 ",5.0,1850000.0,4.0,184.0,Cruzeiro,Belo Horizonte,-19.9466866,-43.9221579,Centro-Sul
"Rua Sílvio Menicucci, 170 ",2.0,405000.0,2.0,60.0,Buritis,Belo Horizonte,-19.97946,-43.978228,Oeste
Rua Rafael Magalhães ,4.0,1360000.0,4.0,142.0,Santo Antônio,Belo Horizonte,-19.9416592,-43.9459406,Centro-Sul
Rua Buritis ,1.0,255000.0,2.0,92.0,Candelaria,Belo Horizonte,-19.8146823,-43.9671995,Venda Nova
"Rua Itacaiunas, 131 ",3.0,2075000.0,4.0,355.0,Buritis,Belo Horizonte,-19.9765215,-43.9615408,Oeste
Rua La Plata ,2.0,992850.0,3.0,83.0,Sion,Belo Horizonte,-19.9542202,-43.9328012,Centro-Sul
Rua Rio Grande do Sul ,2.0,890000.0,3.0,91.0,Santo Agostinho,Belo Horizonte,-19.9227162,-43.946463,Centro-Sul
Praça das Constelações ,2.0,890000.0,3.0,115.0,Santa Lúcia,Belo Horizonte,-19.9614988,-43.946213906916434,Centro-Sul
Rua Desembargador Custódio Lustosa ,2.0,755000.0,3.0,122.0,Itapoã,Belo Horizonte,-19.8360944,-43.957278,Pampulha
Avenida Professor Mário Werneck ,1.0,450000.0,3.0,98.0,Buritis,Belo Horizonte,-19.9758245,-43.9684461,Oeste
Rua Florália ,4.0,3287518.0,4.0,215.0,Anchieta,Belo Horizonte,-19.9467286,-43.9295572,Centro-Sul
"Avenida Professor Mário Werneck, 2474 ",2.0,410000.0,3.0,100.0,Buritis,Belo Horizonte,-19.9758245,-43.9684461,Oeste
Rua Castelo Lamego ,3.0,1180000.0,4.0,210.0,Castelo,Belo Horizonte,-19.8804364,-43.9971772,Pampulha
Rua Aristóteles Ribeiro Vasconcelos ,1.0,370000.0,3.0,90.0,Santa Rosa,Belo Horizonte,-19.8636087,-43.9427677,Pampulha
"Rua Flórida, 202 ",4.0,1930000.0,4.0,192.0,Sion,Belo Horizonte,-19.9489491,-43.9324084,Centro-Sul
Rua Hervália ,5.0,1700000.0,6.0,522.0,Caiçaras,Belo Horizonte,-19.9065449,-43.9597207,Noroeste
"Rua Maranhão, 923 ",2.0,1000000.0,3.0,90.0,Funcionários,Belo Horizonte,-19.9265829,-43.9240941,Centro-Sul
Rua Augusto dos Anjos ,1.0,180000.0,2.0,59.0,Santa Mônica,Belo Horizonte,-19.8183028,-43.9856159,Pampulha
Rua Paulo Afonso ,2.0,650000.0,3.0,120.0,Santo Antônio,Belo Horizonte,-19.9468549,-43.9460463,Centro-Sul
"Rua dos Tupis, 185 ",0.0,475000.0,3.0,115.0,Centro,Belo Horizonte,-19.9205221,-43.9435645,Centro-Sul
Rua Boreal ,1.0,250000.0,3.0,70.0,Jardim Montanhês,Belo Horizonte,-19.906458,-43.9787281,Noroeste
Rua Antônio Aleixo ,2.0,1310000.0,4.0,170.0,Lourdes,Belo Horizonte,-19.9328187,-43.9465711,Centro-Sul
Rua João Gualberto Filho ,1.0,349000.0,2.0,64.0,Sagrada Família,Belo Horizonte,-19.8938185,-43.9237959,Leste
"Rua Santana de Caldas, 204 ",6.0,2290000.0,4.0,381.0,Mangabeiras,Belo Horizonte,-19.9556676,-43.9222361,Centro-Sul
Rua Teixeira de Freitas ,1.0,300000.0,1.0,51.0,Santo Antônio,Belo Horizonte,-19.9473451,-43.9478337,Centro-Sul
"Rua Felipe dos Santos, 204 ",3.0,2480000.0,4.0,208.0,Lourdes,Belo Horizonte,-19.9342841,-43.9462997,Centro-Sul
"Rua Pedro Natalício de Morais, 95 ",1.0,337000.0,2.0,60.0,Buritis,Belo Horizonte,-19.9785725,-43.9726899,Oeste
Rua Palmira ,2.0,726139.0,2.0,70.0,Serra,Belo Horizonte,-19.9400054,-43.9167042,Centro-Sul
Rua Major Lopes ,2.0,967749.0,2.0,69.0,São Pedro,Belo Horizonte,-19.9475495,-43.9353399,Centro-Sul
"Rua Campos Elíseos, 466 ",1.0,320000.0,3.0,88.0,Alto Barroca,Belo Horizonte,-19.9338629,-43.9716847,Oeste
"Rua Carlos Campos, 10 ",4.0,560000.0,3.0,210.0,Santa Cruz,Belo Horizonte,-19.87442,-43.9441167,Nordeste
"Rua Lavras, 438 ",3.0,2350000.0,4.0,160.0,São Pedro,Belo Horizonte,-19.9481626,-43.9382658,Centro-Sul
"Rua Juiz Costa Val, 65 ",2.0,860000.0,4.0,140.0,São Lucas,Belo Horizonte,-19.9271004,-43.9192351,Centro-Sul
Rua Florália ,3.0,1799000.0,4.0,145.0,Anchieta,Belo Horizonte,-19.9467286,-43.9295572,Centro-Sul
"Avenida Protásio de Oliveira Penna, 375 ",2.0,600000.0,3.0,90.0,Buritis,Belo Horizonte,-19.9785904,-43.9686159,Oeste
Rua Montevidéu ,1.0,230000.0,2.0,56.0,Copacabana,Belo Horizonte,-19.9510708,-43.9349719,Norte
"Rua Alessandra Salum Cadar, 920 ",1.0,210000.0,2.0,48.0,Buritis,Belo Horizonte,-19.9760471,-43.9703167,Oeste
"Rua Sílvio Menicucci, 143 ",2.0,930000.0,4.0,108.0,Buritis,Belo Horizonte,-19.97946,-43.978228,Oeste
Rua Conselheiro Lafaiete ,2.0,810000.0,5.0,223.0,Sagrada Família,Belo Horizonte,-19.9114276,-43.925375,Leste
"Rua Caraça, 248 ",5.0,2100000.0,4.0,409.0,Serra,Belo Horizonte,-19.9430505,-43.9141262,Centro-Sul
Rua Antônio Marcos da Cruz ,1.0,290000.0,2.0,55.0,Letícia,Belo Horizonte,-19.8104993,-43.9813661,Venda Nova
Rua Alumínio ,4.0,4866089.0,4.0,304.0,Serra,Belo Horizonte,-19.9390308,-43.9256143,Centro-Sul
"Rua Professor Euclydes Ferreira, 359 ",3.0,650000.0,3.0,180.0,Buritis,Belo Horizonte,-19.9701337,-43.972571,Oeste
"Rua José Amaury Ferrara, 125 ",3.0,725000.0,3.0,140.0,Buritis,Belo Horizonte,-19.9767036,-43.9682334,Oeste
Rua Abel Araújo ,8.0,1790000.0,4.0,333.0,São Bento,Belo Horizonte,-19.9586719,-43.9548575,Centro-Sul
Rua José Hemetério Andrade ,2.0,700000.0,4.0,130.0,Buritis,Belo Horizonte,-19.9786425,-43.9631117,Oeste
"Rua Eli Seabra Filho, 100 ",1.0,540000.0,2.0,70.0,Buritis,Belo Horizonte,-19.9756218,-43.9749864,Oeste
Rua Visconde de Taunay ,2.0,369900.0,3.0,70.0,Santa Mônica,Belo Horizonte,-19.9281876,-43.9199884,Pampulha
Rua Agílio Cruz de Souza ,4.0,890000.0,4.0,244.0,Serrano,Belo Horizonte,-19.8794852,-44.0097727,Noroeste
Rua Doutor Sette Câmara ,2.0,995000.0,3.0,145.0,Luxemburgo,Belo Horizonte,-19.943202,-43.9554971,Centro-Sul
Rua Palmira ,2.0,750000.0,2.0,65.0,Serra,Belo Horizonte,-19.9400054,-43.9167042,Centro-Sul
Rua Severiano Martins Pereira ,1.0,150000.0,2.0,50.0,Teixeira Dias Barreiro,Belo Horizonte,-19.9934716,-44.0177747,Barreiro
Rua Genoveva de Souza ,2.0,680000.0,3.0,84.0,Sagrada Família,Belo Horizonte,-19.9067997,-43.9216393,Leste
Rua Júlio de Castilho ,1.0,295000.0,2.0,50.0,Cinqüentenário,Belo Horizonte,-19.9610731,-43.9808977,Oeste
Rua Josias Casimiro ,3.0,700000.0,4.0,214.0,Sagrada Família,Belo Horizonte,-19.9007656,-43.9156252,Leste
Rua São Domingos do Prata ,4.0,1870000.0,4.0,143.0,Santo Antônio,Belo Horizonte,-19.9450923,-43.9374086,Centro-Sul
Rua Padre Marinho ,2.0,910000.0,2.0,66.0,Santa Efigênia,Belo Horizonte,-19.9250502,-43.9250376,Leste
"Rua Patagônia, 1023 ",2.0,710000.0,3.0,90.0,Sion,Belo Horizonte,-19.9592013,-43.9350687,Centro-Sul
Rua Desembargador Lincoln Prates ,3.0,670000.0,3.0,130.0,Itapoã,Belo Horizonte,-19.8337996,-43.9575819,Pampulha
"Rua Silva Alvarenga, 787 ",2.0,481239.0,3.0,72.0,São Geraldo,Belo Horizonte,-19.8949102,-43.8984785,Leste
Rua Tabelião Ferreira de Carvalho ,1.0,650000.0,3.0,121.0,Cidade Nova,Belo Horizonte,-19.8869404,-43.9290733,Nordeste
"Rua Marco Aurélio de Miranda, 115 ",2.0,690000.0,3.0,200.0,Buritis,Belo Horizonte,-19.9739157,-43.9678046,Oeste
"Rua Santa Helena, 115 ",1.0,350000.0,3.0,95.0,Serra,Belo Horizonte,-19.9425676,-43.9175995,Centro-Sul
"Rua Olympio Teixeira Guimarães, 25 ",4.0,1400000.0,4.0,200.0,Estoril,Belo Horizonte,-19.9671695,-43.9596331,Oeste
Rua Oliveira ,2.0,930000.0,4.0,155.0,Cruzeiro,Belo Horizonte,-19.9209465,-43.984636,Centro-Sul
Rua Pedra Lunar ,1.0,350000.0,3.0,70.0,Piratininga Venda Nova,Belo Horizonte,-19.8121976,-43.9824998,Venda Nova
Rua Clélia ,1.0,230000.0,2.0,93.0,Sinimbu,Belo Horizonte,-19.8236979,-43.9806853,Venda Nova
Rua Gustavo da Silveira ,1.0,238000.0,3.0,65.0,Horto Florestal,Belo Horizonte,-19.8868514,-43.9128283,Leste
Rua Marília de Dirceu ,0.0,1380000.0,2.0,170.0,Lourdes,Belo Horizonte,-19.9354054,-43.946541,Centro-Sul
"Rua Cônsul Walter, 15 ",3.0,650000.0,3.0,106.0,Buritis,Belo Horizonte,-19.9745736,-43.9696865,Oeste
"Rua Canadá, 80 ",4.0,2200000.0,4.0,162.0,Carmo,Belo Horizonte,-19.9489491,-43.9324084,Centro-Sul
Rua Florália ,3.0,2125478.0,4.0,203.0,Anchieta,Belo Horizonte,-19.9467286,-43.9295572,Centro-Sul
Rua Castelo de Ajuda ,3.0,480000.0,3.0,100.0,Castelo,Belo Horizonte,-19.8720674,-43.9959865,Pampulha
"Rua Pirapetinga, 67 ",3.0,1500000.0,4.0,240.0,Serra,Belo Horizonte,-19.9431771,-43.9227475,Centro-Sul
Rua Santa Marta ,1.0,230000.0,2.0,40.0,Sagrada Família,Belo Horizonte,-19.9094089,-43.9213537,Leste
"Rua La Plata, 253 ",3.0,1760000.0,4.0,176.0,Sion,Belo Horizonte,-19.9542202,-43.9328012,Centro-Sul
Rua São Luiz ,1.0,355000.0,3.0,80.0,Sagrada Família,Belo Horizonte,-19.9001845,-43.9172664,Leste
"Rua Leopoldina, 850 ",2.0,720000.0,4.0,136.0,Santo Antônio,Belo Horizonte,-19.9475349,-43.9422533,Centro-Sul
Rua Minas Novas ,1.0,595000.0,4.0,130.0,Cruzeiro,Belo Horizonte,-19.9404018,-43.9274465,Centro-Sul
Rua Manoel Passos ,4.0,1000000.0,5.0,357.0,Santa Cruz,Belo Horizonte,-19.8775142,-43.9454267,Nordeste
"Rua Gonçalves Dias, 1846 ",2.0,1050000.0,3.0,100.0,Lourdes,Belo Horizonte,-19.9311846,-43.9376407,Centro-Sul
"Rua Visconde de Caravelas, 80 ",2.0,660668.0,3.0,67.0,Serra,Belo Horizonte,-19.935028,-43.9200032,Centro-Sul
"Rua Sena Madureira, 566 ",2.0,580600.0,3.0,76.0,Ouro Preto,Belo Horizonte,-19.8740387,-43.9878369,Pampulha
Rua Mário Pederneiras ,4.0,400000.0,3.0,158.0,Santa Mônica,Belo Horizonte,-19.8228839,-43.9763656,Pampulha
Rua Engenheiro Amaro Lanari ,2.0,735000.0,3.0,83.0,Anchieta,Belo Horizonte,-19.9510325,-43.9294902,Centro-Sul
Rua Senador Amaral ,4.0,1600000.0,3.0,360.0,Comiteco,Belo Horizonte,-19.9542506,-43.9219655,Centro-Sul
"Rua Clementino Viana Dotti, 162 ",1.0,490000.0,2.0,68.0,Buritis,Belo Horizonte,-19.9729996,-43.968041,Oeste
Rua Guilherme de Almeida ,2.0,550000.0,3.0,95.0,Santo Antônio,Belo Horizonte,-19.9482786,-43.9476553,Centro-Sul
Avenida Afonso Pena ,0.0,750000.0,4.0,220.0,Funcionários,Belo Horizonte,-19.9469331,-43.9212512,Centro-Sul
Rua Maestro George Marinuzzi ,1.0,559000.0,3.0,149.0,Manacás,Belo Horizonte,-19.8933063,-43.9979676,Pampulha
Rua Eli Seabra Filho ,3.0,980000.0,4.0,140.0,Buritis,Belo Horizonte,-19.9756218,-43.9749864,Oeste
"Rua Montese, 1 ",4.0,1490000.0,4.0,178.0,Itapoã,Belo Horizonte,-19.8351695,-43.9668719,Pampulha
Rua Grão Pará ,1.0,890000.0,2.0,76.0,Funcionários,Belo Horizonte,-19.9220194,-43.9214366,Centro-Sul
Rua Professor Kalman Sibalszky ,4.0,1700000.0,3.0,140.0,Pampulha,Belo Horizonte,-19.8408604,-43.9993629,Pampulha
"Rua Tomaz Gonzaga, 706 ",2.0,1350000.0,2.0,74.0,Lourdes,Belo Horizonte,-19.9329322,-43.9411068,Centro-Sul
Rua Gonçalves Dias ,2.0,1494686.0,3.0,91.0,Lourdes,Belo Horizonte,-19.9311846,-43.9376407,Centro-Sul
"Rua José Rodrigues Pereira, 1310 ",1.0,420000.0,2.0,75.0,Estoril,Belo Horizonte,-19.9689909,-43.9546516,Oeste
Rua Horizonte ,2.0,469000.0,3.0,85.0,Santa Efigênia,Belo Horizonte,-19.968443,-44.1916761,Leste
"Rua Adolfo Pereira, 403 ",2.0,990000.0,4.0,200.0,Anchieta,Belo Horizonte,-19.9490607,-43.921827,Centro-Sul
Rua Marrocos ,1.0,230000.0,2.0,56.0,Jardim Leblon,Belo Horizonte,-19.8245577,-43.9930228,Venda Nova
Rua Engenheiro Walter Kurrle ,2.0,1330000.0,3.0,107.0,Belvedere,Belo Horizonte,-19.9777773,-43.9433639,Centro-Sul
Rua Américo Scott ,3.0,1210000.0,4.0,130.0,Serra,Belo Horizonte,-19.935339,-43.9232394,Centro-Sul
"Rua La Plata, 204 ",2.0,1426000.0,3.0,155.0,Sion,Belo Horizonte,-19.9542202,-43.9328012,Centro-Sul
"Rua dos Xavantes, 00 ",2.0,650000.0,5.0,220.0,Santa Mônica,Belo Horizonte,-19.8292699,-43.9785643,Pampulha
"Rua Paraíba, 869 ",2.0,1301608.0,3.0,99.0,Savassi,Belo Horizonte,-19.9262855,-43.9309181,Centro-Sul
Rua Espírito Santo ,3.0,3300000.0,5.0,296.0,Lourdes,Belo Horizonte,-18.8647762,-41.1217768,Centro-Sul
Rua Tomé de Souza ,4.0,2650000.0,4.0,260.0,Savassi,Belo Horizonte,-19.9388244,-43.9274451,Centro-Sul
"Rua La Plata, 293 ",1.0,420000.0,2.0,70.0,Sion,Belo Horizonte,-19.9542202,-43.9328012,Centro-Sul
Avenida Flávio dos Santos ,2.0,670000.0,2.0,89.0,Floresta,Belo Horizonte,-19.9143766,-43.9255042,Leste
"Rua Almirante Alexandrino, 700 ",2.0,460000.0,1.0,84.0,Gutierrez,Belo Horizonte,-19.931528,-43.9558202,Oeste
"Rua Califórnia, 804 ",2.0,670000.0,4.0,101.0,Sion,Belo Horizonte,-19.9530435,-43.9341217,Centro-Sul
Rua General Patton ,2.0,710000.0,3.0,105.0,Santa Amélia,Belo Horizonte,-19.8336462,-43.9791832,Pampulha
"Rua Salinas, 267 ",1.0,385000.0,3.0,110.0,Floresta,Belo Horizonte,-19.91359,-43.9138661,Leste
Rua Perdigão ,2.0,370000.0,2.0,138.0,Fernão Dias,Belo Horizonte,-19.868639,-43.9213333,Nordeste
Rua Joaquim Linhares ,4.0,3450000.0,4.0,217.0,Anchieta,Belo Horizonte,-19.9500206,-43.9260666,Centro-Sul
Rua Chicago ,4.0,2465000.0,4.0,179.0,Sion,Belo Horizonte,-19.9533011,-43.9330402,Centro-Sul
Rua Alumínio ,3.0,2387034.0,4.0,164.0,Serra,Belo Horizonte,-19.9390308,-43.9256143,Centro-Sul
"Rua Carolina Figueiredo, 44 ",2.0,805000.0,2.0,62.0,Serra,Belo Horizonte,-19.9390553,-43.923549,Centro-Sul
"Rua Nicarágua, 36 ",3.0,1050000.0,3.0,88.0,Sion,Belo Horizonte,-19.9564572,-43.940152,Centro-Sul
Rua Coronel Jairo Pereira ,3.0,995000.0,3.0,168.0,Palmares,Belo Horizonte,-19.8773208,-43.9339976,Nordeste
"Rua Gonçalves Dias, 655 ",2.0,1890000.0,4.0,270.0,Savassi,Belo Horizonte,-19.9311846,-43.9376407,Centro-Sul
